sample,tavg,prec,bin_arch,sum,bin_arch_name
KG081,17.2344532012939,1160.86853027344,_20.2.1,1159.965148132,HSPs
KG081,17.2344532012939,1160.86853027344,_17,583.714781388,hormone_metabolism
KG081,17.2344532012939,1160.86853027344,_21+26.9,3111.607119345,redox
KG081,17.2344532012939,1160.86853027344,_8.1+8.2,906.846796269,TCA/_org_transformation
KG081,17.2344532012939,1160.86853027344,NA,5089.415619831,NA
KG081,17.2344532012939,1160.86853027344,_30,363.176634453,signalling
KG081,17.2344532012939,1160.86853027344,_28,277.164501708,DNA
KG081,17.2344532012939,1160.86853027344,_20.2,666.698638031,abiotic_stress
KG081,17.2344532012939,1160.86853027344,_3,5367.328670436,NA
KG081,17.2344532012939,1160.86853027344,_1.3.1+1.3.2,6225.518508201,Rubisco
KG081,17.2344532012939,1160.86853027344,_8.1,545.123544689,NA
KG081,17.2344532012939,1160.86853027344,_16,669.493252282,secondary_metabolism
KG081,17.2344532012939,1160.86853027344,_8.2,361.72325158,NA
KG081,17.2344532012939,1160.86853027344,_1.1.4,6904.868542134,ATP_synthase_chloroplastic
KG081,17.2344532012939,1160.86853027344,_1.1.1+1.1.2,14243.321594824,Photosystems
KG081,17.2344532012939,1160.86853027344,_22,2.233078569,polyamine_metabolism
KG081,17.2344532012939,1160.86853027344,_1.1.3,789.663900848,Cytochrome_b6f
KG081,17.2344532012939,1160.86853027344,_4,1261.016828937,glycolysis
KG081,17.2344532012939,1160.86853027344,_1.1.1,11011.867510341,PSII
KG081,17.2344532012939,1160.86853027344,_26.9,189.886746176,NA
KG081,17.2344532012939,1160.86853027344,_1.3,7801.374433424,Calvin_cycle
KG081,17.2344532012939,1160.86853027344,_1.3.2,1702.8727465,NA
KG081,17.2344532012939,1160.86853027344,_11,NA,lipid_metabolism
KG081,17.2344532012939,1160.86853027344,_1.1.2,3231.454084483,PSI
KG081,17.2344532012939,1160.86853027344,_2,NA,NA
KG081,17.2344532012939,1160.86853027344,_1.1,371.781212638,Light_reactions
KG081,17.2344532012939,1160.86853027344,_29,3711.677392775,protein
KG081,17.2344532012939,1160.86853027344,_27,1165.898968343,RNA
KG082,17.2344532012939,1160.86853027344,_1.3.1+1.3.2,12459.726039882,Rubisco
KG082,17.2344532012939,1160.86853027344,_11,483.496499281,lipid_metabolism
KG082,17.2344532012939,1160.86853027344,_3,8017.513656777,NA
KG082,17.2344532012939,1160.86853027344,_22,6.078872023,polyamine_metabolism
KG082,17.2344532012939,1160.86853027344,NA,7059.962756639,NA
KG082,17.2344532012939,1160.86853027344,_1.1.4,9908.931536146,ATP_synthase_chloroplastic
KG082,17.2344532012939,1160.86853027344,_21,3917.153415337,NA
KG082,17.2344532012939,1160.86853027344,_1.1.1+1.1.2,16746.750675792,Photosystems
KG082,17.2344532012939,1160.86853027344,_4,1751.940795576,glycolysis
KG082,17.2344532012939,1160.86853027344,_1.1.1,12771.116991657,PSII
KG082,17.2344532012939,1160.86853027344,_20.2.1,1908.97974786,HSPs
KG082,17.2344532012939,1160.86853027344,_30,699.657791658,signalling
KG082,17.2344532012939,1160.86853027344,_2,NA,NA
KG082,17.2344532012939,1160.86853027344,_1.1,603.495545807,Light_reactions
KG082,17.2344532012939,1160.86853027344,_9,1262.939070387,mitochondrial_electron_transport/ATP_synthesis
KG082,17.2344532012939,1160.86853027344,_8.2,560.884395783,NA
KG082,17.2344532012939,1160.86853027344,_28,473.288665808,DNA
KG082,17.2344532012939,1160.86853027344,_1.2,2048.152902031,Photorespiration
KG082,17.2344532012939,1160.86853027344,_26.9,265.874027461,NA
KG082,17.2344532012939,1160.86853027344,_1.1.2,3975.633684135,PSI
KG082,17.2344532012939,1160.86853027344,_29,6438.296968952,protein
KG082,17.2344532012939,1160.86853027344,_1.3,9846.524234782,Calvin_cycle
KG082,17.2344532012939,1160.86853027344,_16,1048.241439091,secondary_metabolism
KG082,17.2344532012939,1160.86853027344,_8.1,739.675952682,NA
KG082,17.2344532012939,1160.86853027344,_1.1.3,1454.95907718,Cytochrome_b6f
KG082,17.2344532012939,1160.86853027344,_29.6,869.572311194,protein_folding
KG082,17.2344532012939,1160.86853027344,_20.2,1099.210735376,abiotic_stress
KG082,17.2344532012939,1160.86853027344,_21+26.9,4183.027442798,redox
KG082,17.2344532012939,1160.86853027344,_27,1307.490304721,RNA
KG082,17.2344532012939,1160.86853027344,_17,941.408098315,hormone_metabolism
KG082,17.2344532012939,1160.86853027344,_1.3.1,7612.901998782,NA
KG082,17.2344532012939,1160.86853027344,_8.1+8.2,1300.560348465,TCA/_org_transformation
KG082,17.2344532012939,1160.86853027344,_1.3.2,4846.8240411,NA
KG083,17.2344532012939,1160.86853027344,_21,2942.70052156,NA
KG083,17.2344532012939,1160.86853027344,_3,5835.471071132,NA
KG083,17.2344532012939,1160.86853027344,_8.1+8.2,938.5849371,TCA/_org_transformation
KG083,17.2344532012939,1160.86853027344,_11,NA,lipid_metabolism
KG083,17.2344532012939,1160.86853027344,_1.1.4,7440.878122253,ATP_synthase_chloroplastic
KG083,17.2344532012939,1160.86853027344,_20.2.1,1458.648382783,HSPs
KG083,17.2344532012939,1160.86853027344,_1.1.2,3895.478897537,PSI
KG083,17.2344532012939,1160.86853027344,_8.1,544.914192995,NA
KG083,17.2344532012939,1160.86853027344,_1.3.1+1.3.2,11725.320715992,Rubisco
KG083,17.2344532012939,1160.86853027344,_29,4465.583476591,protein
KG083,17.2344532012939,1160.86853027344,_22,4.168334877,polyamine_metabolism
KG083,17.2344532012939,1160.86853027344,_8.2,393.670744105,NA
KG083,17.2344532012939,1160.86853027344,_2,4217.491837096,NA
KG083,17.2344532012939,1160.86853027344,_28,381.219225927,DNA
KG083,17.2344532012939,1160.86853027344,_4,1403.685585707,glycolysis
KG083,17.2344532012939,1160.86853027344,_1.1.1+1.1.2,14892.418438851,Photosystems
KG083,17.2344532012939,1160.86853027344,_20.2,1006.417120811,abiotic_stress
KG083,17.2344532012939,1160.86853027344,_9,926.184373881,mitochondrial_electron_transport/ATP_synthesis
KG083,17.2344532012939,1160.86853027344,_27,1025.382930781,RNA
KG083,17.2344532012939,1160.86853027344,_1.1.1,10996.939541314,PSII
KG083,17.2344532012939,1160.86853027344,_1.1.3,945.847664267,Cytochrome_b6f
KG083,17.2344532012939,1160.86853027344,_1.3.1,6825.726144492,NA
KG083,17.2344532012939,1160.86853027344,_26.9,227.07636407,NA
KG083,17.2344532012939,1160.86853027344,_1.2,1827.235168306,Photorespiration
KG083,17.2344532012939,1160.86853027344,_21+26.9,3169.77688563,redox
KG083,17.2344532012939,1160.86853027344,_17,829.172594622,hormone_metabolism
KG083,17.2344532012939,1160.86853027344,_16,739.695127722,secondary_metabolism
KG083,17.2344532012939,1160.86853027344,_1.1,728.329571849,Light_reactions
KG083,17.2344532012939,1160.86853027344,_1.3,8525.483061281,Calvin_cycle
KG083,17.2344532012939,1160.86853027344,NA,5633.24531141,NA
KG083,17.2344532012939,1160.86853027344,_1.3.2,4899.5945715,NA
KG083,17.2344532012939,1160.86853027344,_29.6,635.068108748,protein_folding
KG083,17.2344532012939,1160.86853027344,_30,468.930022913,signalling
KG101,17.0594215393066,1158.6796875,_20.2,54.073107467,abiotic_stress
KG101,17.0594215393066,1158.6796875,_17,128.758342744,hormone_metabolism
KG101,17.0594215393066,1158.6796875,_1.2,488.978122631,Photorespiration
KG101,17.0594215393066,1158.6796875,_27,225.816352726,RNA
KG101,17.0594215393066,1158.6796875,_26.9,72.381007223,NA
KG101,17.0594215393066,1158.6796875,_8.1+8.2,341.61069322,TCA/_org_transformation
KG101,17.0594215393066,1158.6796875,_20.2.1,588.217051292,HSPs
KG101,17.0594215393066,1158.6796875,_1.1.1,10009.557810037,PSII
KG101,17.0594215393066,1158.6796875,_1.3.2,2364.24106542,NA
KG101,17.0594215393066,1158.6796875,_21,1219.593101504,NA
KG101,17.0594215393066,1158.6796875,_4,608.039694932,glycolysis
KG101,17.0594215393066,1158.6796875,_1.3.1,3237.273000356,NA
KG101,17.0594215393066,1158.6796875,_1.1.4,3799.148167027,ATP_synthase_chloroplastic
KG101,17.0594215393066,1158.6796875,_16,300.579894414,secondary_metabolism
KG101,17.0594215393066,1158.6796875,_21+26.9,1291.974108727,redox
KG101,17.0594215393066,1158.6796875,_9,505.409428501,mitochondrial_electron_transport/ATP_synthesis
KG101,17.0594215393066,1158.6796875,_30,219.904187619,signalling
KG101,17.0594215393066,1158.6796875,_2,NA,NA
KG101,17.0594215393066,1158.6796875,_1.3,3211.151200325,Calvin_cycle
KG101,17.0594215393066,1158.6796875,_8.2,164.684533837,NA
KG101,17.0594215393066,1158.6796875,_29,1798.649656544,protein
KG101,17.0594215393066,1158.6796875,_1.1.3,548.385426461,Cytochrome_b6f
KG101,17.0594215393066,1158.6796875,NA,2275.533508652,NA
KG101,17.0594215393066,1158.6796875,_1.1.2,2561.578814797,PSI
KG101,17.0594215393066,1158.6796875,_11,156.055137385,lipid_metabolism
KG101,17.0594215393066,1158.6796875,_29.6,250.600312513,protein_folding
KG101,17.0594215393066,1158.6796875,_3,NA,NA
KG101,17.0594215393066,1158.6796875,_8.1,176.926159383,NA
KG101,17.0594215393066,1158.6796875,_1.1,168.740477477,Light_reactions
KG101,17.0594215393066,1158.6796875,_22,1.042864468,polyamine_metabolism
KG101,17.0594215393066,1158.6796875,_1.1.1+1.1.2,12571.136624834,Photosystems
KG101,17.0594215393066,1158.6796875,_28,122.47860176,DNA
KG101,17.0594215393066,1158.6796875,_1.3.1+1.3.2,5601.514065776,Rubisco
KG102,17.0594215393066,1158.6796875,_27,85.776836402,RNA
KG102,17.0594215393066,1158.6796875,_1.1.1+1.1.2,5331.687434396,Photosystems
KG102,17.0594215393066,1158.6796875,_1.1,164.583902673,Light_reactions
KG102,17.0594215393066,1158.6796875,_29,690.803848729,protein
KG102,17.0594215393066,1158.6796875,_8.1,84.201343594,NA
KG102,17.0594215393066,1158.6796875,_3,1211.931707014,NA
KG102,17.0594215393066,1158.6796875,_26.9,28.271665065,NA
KG102,17.0594215393066,1158.6796875,_30,73.948645127,signalling
KG102,17.0594215393066,1158.6796875,_1.1.4,2115.451280223,ATP_synthase_chloroplastic
KG102,17.0594215393066,1158.6796875,_29.6,111.291259319,protein_folding
KG102,17.0594215393066,1158.6796875,_8.2,61.350774856,NA
KG102,17.0594215393066,1158.6796875,_17,36.836841501,hormone_metabolism
KG102,17.0594215393066,1158.6796875,_8.1+8.2,145.55211845,TCA/_org_transformation
KG102,17.0594215393066,1158.6796875,_1.2,266.173009178,Photorespiration
KG102,17.0594215393066,1158.6796875,_21,506.857788081,NA
KG102,17.0594215393066,1158.6796875,_1.3.2,1522.888491321,NA
KG102,17.0594215393066,1158.6796875,_28,46.540699497,DNA
KG102,17.0594215393066,1158.6796875,_20.2,17.906436674,abiotic_stress
KG102,17.0594215393066,1158.6796875,_1.3.1+1.3.2,3308.948757299,Rubisco
KG102,17.0594215393066,1158.6796875,_1.1.1,4209.246026251,PSII
KG102,17.0594215393066,1158.6796875,_1.3,1686.25623087,Calvin_cycle
KG102,17.0594215393066,1158.6796875,_21+26.9,535.129453146,redox
KG102,17.0594215393066,1158.6796875,_20.2.1,238.372386204,HSPs
KG102,17.0594215393066,1158.6796875,_4,212.935593352,glycolysis
KG102,17.0594215393066,1158.6796875,_16,103.635977712,secondary_metabolism
KG102,17.0594215393066,1158.6796875,_2,NA,NA
KG102,17.0594215393066,1158.6796875,_1.3.1,1786.060265978,NA
KG102,17.0594215393066,1158.6796875,NA,1181.856368464,NA
KG102,17.0594215393066,1158.6796875,_22,0.160878046,polyamine_metabolism
KG102,17.0594215393066,1158.6796875,_1.1.3,273.772654458,Cytochrome_b6f
KG102,17.0594215393066,1158.6796875,_1.1.2,1122.441408145,PSI
KG102,17.0594215393066,1158.6796875,_9,199.619253264,mitochondrial_electron_transport/ATP_synthesis
KG102,17.0594215393066,1158.6796875,_11,39.335457348,lipid_metabolism
KG103,17.0594215393066,1158.6796875,_4,797.093139527,glycolysis
KG103,17.0594215393066,1158.6796875,_2,2911.69599378,NA
KG103,17.0594215393066,1158.6796875,_1.1.3,700.441625896,Cytochrome_b6f
KG103,17.0594215393066,1158.6796875,NA,4152.677906584,NA
KG103,17.0594215393066,1158.6796875,_21,1825.12757838,NA
KG103,17.0594215393066,1158.6796875,_29,2887.363156118,protein
KG103,17.0594215393066,1158.6796875,_1.2,1250.277974602,Photorespiration
KG103,17.0594215393066,1158.6796875,_1.3,6753.960210489,Calvin_cycle
KG103,17.0594215393066,1158.6796875,_26.9,38.110965317,NA
KG103,17.0594215393066,1158.6796875,_1.3.1,7189.225345358,NA
KG103,17.0594215393066,1158.6796875,_1.3.1+1.3.2,11984.911438687,Rubisco
KG103,17.0594215393066,1158.6796875,_8.1+8.2,610.387306047,TCA/_org_transformation
KG103,17.0594215393066,1158.6796875,_8.2,258.054069561,NA
KG103,17.0594215393066,1158.6796875,_1.1,485.265335142,Light_reactions
KG103,17.0594215393066,1158.6796875,_30,275.867048698,signalling
KG103,17.0594215393066,1158.6796875,_16,519.908075942,secondary_metabolism
KG103,17.0594215393066,1158.6796875,_28,185.697916893,DNA
KG103,17.0594215393066,1158.6796875,_1.1.4,6882.677364373,ATP_synthase_chloroplastic
KG103,17.0594215393066,1158.6796875,_1.1.2,2557.479662578,PSI
KG103,17.0594215393066,1158.6796875,_20.2,66.11284863,abiotic_stress
KG103,17.0594215393066,1158.6796875,_22,1.047264499,polyamine_metabolism
KG103,17.0594215393066,1158.6796875,_20.2.1,1153.144084966,HSPs
KG103,17.0594215393066,1158.6796875,_27,344.238525046,RNA
KG103,17.0594215393066,1158.6796875,_11,165.118349502,lipid_metabolism
KG103,17.0594215393066,1158.6796875,_1.3.2,4795.686093329,NA
KG103,17.0594215393066,1158.6796875,_9,832.264411423,mitochondrial_electron_transport/ATP_synthesis
KG103,17.0594215393066,1158.6796875,_17,112.570887828,hormone_metabolism
KG103,17.0594215393066,1158.6796875,_1.1.1+1.1.2,12003.707774399,Photosystems
KG103,17.0594215393066,1158.6796875,_1.1.1,9446.228111821,PSII
KG103,17.0594215393066,1158.6796875,_8.1,352.333236486,NA
KG103,17.0594215393066,1158.6796875,_21+26.9,1863.238543697,redox
KG103,17.0594215393066,1158.6796875,_29.6,472.087139687,protein_folding
KG103,17.0594215393066,1158.6796875,_3,3333.541231645,NA
KG105,17.1843929290771,1155.80578613281,_1.3,5976.354076318,Calvin_cycle
KG105,17.1843929290771,1155.80578613281,_22,1.510456589,polyamine_metabolism
KG105,17.1843929290771,1155.80578613281,_8.1+8.2,700.994211921,TCA/_org_transformation
KG105,17.1843929290771,1155.80578613281,_8.1,438.661468319,NA
KG105,17.1843929290771,1155.80578613281,_1.3.1+1.3.2,6964.56303074,Rubisco
KG105,17.1843929290771,1155.80578613281,_21+26.9,2140.069615534,redox
KG105,17.1843929290771,1155.80578613281,_1.1.4,4942.571412023,ATP_synthase_chloroplastic
KG105,17.1843929290771,1155.80578613281,_8.2,262.332743602,NA
KG105,17.1843929290771,1155.80578613281,_1.1,533.662903045,Light_reactions
KG105,17.1843929290771,1155.80578613281,_20.2.1,954.522849936,HSPs
KG105,17.1843929290771,1155.80578613281,_9,620.101514255,mitochondrial_electron_transport/ATP_synthesis
KG105,17.1843929290771,1155.80578613281,_29.6,512.715021857,protein_folding
KG105,17.1843929290771,1155.80578613281,NA,3697.300953163,NA
KG105,17.1843929290771,1155.80578613281,_28,177.267294681,DNA
KG105,17.1843929290771,1155.80578613281,_4,804.722875866,glycolysis
KG105,17.1843929290771,1155.80578613281,_29,3150.639446629,protein
KG105,17.1843929290771,1155.80578613281,_1.1.1,8541.273299456,PSII
KG105,17.1843929290771,1155.80578613281,_2,2752.177478807,NA
KG105,17.1843929290771,1155.80578613281,_1.1.1+1.1.2,11291.117945196,Photosystems
KG105,17.1843929290771,1155.80578613281,_1.2,1190.0720861,Photorespiration
KG105,17.1843929290771,1155.80578613281,_11,190.269395033,lipid_metabolism
KG105,17.1843929290771,1155.80578613281,_1.3.2,2707.0562985,NA
KG105,17.1843929290771,1155.80578613281,_20.2,384.632717984,abiotic_stress
KG105,17.1843929290771,1155.80578613281,_17,200.313081589,hormone_metabolism
KG105,17.1843929290771,1155.80578613281,_1.1.2,2749.84464574,PSI
KG105,17.1843929290771,1155.80578613281,_16,519.907076926,secondary_metabolism
KG105,17.1843929290771,1155.80578613281,_30,301.216178682,signalling
KG105,17.1843929290771,1155.80578613281,_3,3976.098520463,NA
KG105,17.1843929290771,1155.80578613281,_27,698.862908286,RNA
KG105,17.1843929290771,1155.80578613281,_1.1.3,682.809575849,Cytochrome_b6f
KG105,17.1843929290771,1155.80578613281,_21,2039.628748105,NA
KG105,17.1843929290771,1155.80578613281,_26.9,100.440867429,NA
KG105,17.1843929290771,1155.80578613281,_1.3.1,4257.50673224,NA
KG106,17.1843929290771,1155.80578613281,_8.1+8.2,430.302717219,TCA/_org_transformation
KG106,17.1843929290771,1155.80578613281,_1.3.1+1.3.2,4384.210224013,Rubisco
KG106,17.1843929290771,1155.80578613281,_8.1,262.874508643,NA
KG106,17.1843929290771,1155.80578613281,_29.6,316.429180684,protein_folding
KG106,17.1843929290771,1155.80578613281,_2,1666.3940887,NA
KG106,17.1843929290771,1155.80578613281,_17,123.283378858,hormone_metabolism
KG106,17.1843929290771,1155.80578613281,_1.1.4,2910.250346221,ATP_synthase_chloroplastic
KG106,17.1843929290771,1155.80578613281,_16,268.535168314,secondary_metabolism
KG106,17.1843929290771,1155.80578613281,_26.9,66.400587026,NA
KG106,17.1843929290771,1155.80578613281,_1.3,3757.048622769,Calvin_cycle
KG106,17.1843929290771,1155.80578613281,_21+26.9,1539.351731387,redox
KG106,17.1843929290771,1155.80578613281,_3,NA,NA
KG106,17.1843929290771,1155.80578613281,_28,117.165351829,DNA
KG106,17.1843929290771,1155.80578613281,_22,1.220485838,polyamine_metabolism
KG106,17.1843929290771,1155.80578613281,_9,408.349481474,mitochondrial_electron_transport/ATP_synthesis
KG106,17.1843929290771,1155.80578613281,_1.1.1+1.1.2,7160.191780756,Photosystems
KG106,17.1843929290771,1155.80578613281,_1.2,840.637236725,Photorespiration
KG106,17.1843929290771,1155.80578613281,_30,176.341579723,signalling
KG106,17.1843929290771,1155.80578613281,_4,533.151226584,glycolysis
KG106,17.1843929290771,1155.80578613281,_1.3.2,1352.7527866,NA
KG106,17.1843929290771,1155.80578613281,_1.1.2,1785.894075507,PSI
KG106,17.1843929290771,1155.80578613281,_29,1980.186801822,protein
KG106,17.1843929290771,1155.80578613281,_21,1472.951144361,NA
KG106,17.1843929290771,1155.80578613281,_11,132.977071509,lipid_metabolism
KG106,17.1843929290771,1155.80578613281,_20.2,390.539277043,abiotic_stress
KG106,17.1843929290771,1155.80578613281,_1.3.1,3031.457437413,NA
KG106,17.1843929290771,1155.80578613281,_1.1.1,5374.297705249,PSII
KG106,17.1843929290771,1155.80578613281,_20.2.1,521.150760338,HSPs
KG106,17.1843929290771,1155.80578613281,NA,2538.727417876,NA
KG106,17.1843929290771,1155.80578613281,_8.2,167.428208576,NA
KG106,17.1843929290771,1155.80578613281,_27,378.758251777,RNA
KG106,17.1843929290771,1155.80578613281,_1.1.3,655.425466914,Cytochrome_b6f
KG106,17.1843929290771,1155.80578613281,_1.1,317.071232167,Light_reactions
KG107,17.1843929290771,1155.80578613281,_1.1.1+1.1.2,7817.075202268,Photosystems
KG107,17.1843929290771,1155.80578613281,_1.1.3,507.143475997,Cytochrome_b6f
KG107,17.1843929290771,1155.80578613281,_17,102.790165703,hormone_metabolism
KG107,17.1843929290771,1155.80578613281,_30,164.818908536,signalling
KG107,17.1843929290771,1155.80578613281,_27,289.385592278,RNA
KG107,17.1843929290771,1155.80578613281,_29,1668.99296853,protein
KG107,17.1843929290771,1155.80578613281,_9,358.841408078,mitochondrial_electron_transport/ATP_synthesis
KG107,17.1843929290771,1155.80578613281,_1.3.1+1.3.2,5122.531226727,Rubisco
KG107,17.1843929290771,1155.80578613281,_1.2,826.277486167,Photorespiration
KG107,17.1843929290771,1155.80578613281,_20.2,403.76082737,abiotic_stress
KG107,17.1843929290771,1155.80578613281,_8.1,213.39794288,NA
KG107,17.1843929290771,1155.80578613281,_1.1.4,4001.128926769,ATP_synthase_chloroplastic
KG107,17.1843929290771,1155.80578613281,_2,1567.235859485,NA
