licor_number,file_name,licor_date,licor_remarks,sample,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa
MQ1,MQ1/svs_licor1_150823_.xls,150823,acacol1 new,QL388,5077.5,0,8.673944089,0.081596111,209.9172004,0.984315935,1.211010677,28.10400581,6,1.42,0.5,2.556,24.71674156,28.10400581,22.81270027,401.4805603,390.6056519,24.78951645,25.9405632,79.68412018,83.38407135,499.7792969,1499.107422,0.059371077,100.4950714,6.891927242,0.013480182,0.029824164,0.002732395,0.034099225,0.015823385,1,-0.219565243,2.737391472,0.832965495,0.000984316,301.2540058,297.8667416,-5.221332831,-1.036556147,3.817909428,37.99101165,12.05044845,26.41037369,3.457070212,0.079071871,2.606898751,0.850171461,0.049640672,21.09564404,0.537414652,68.24704119,386.0243434,0.01533507
MQ1,MQ1/svs_licor1_150823_.xls,150823,acacol1 old,QL390,5648.999999,0,18.38227515,0.05016291,1191.491734,0.64306267,1.271186708,28.2838192,6,1.42,0.5,2.556,24.795578,28.2838192,22.8965683,1842.533936,1819.060791,24.99467468,25.74682426,79.94968414,82.3555603,499.7722778,1500.22998,0.184840068,100.4743805,12.23548317,0.120404325,0.136651605,0.003684384,0.208808199,0.012196073,1,-0.219565243,2.737391472,0.832953796,0.000643063,301.4338192,297.945578,-4.0579509,-0.859503607,3.858082926,38.39867344,12.65184918,26.5396986,3.483532591,0.049197384,2.586896217,0.896636374,0.030833678,119.7143938,0.655003802,66.61477115,1809.351843,0.006767788
MQ1,MQ1/svs_licor1_150823_.xls,150823,acacol1 old,QL390,5806.999999,0,5.199035434,0.04907251,215.8573557,0.640370964,1.293147412,28.42755699,6,1.42,0.5,2.556,24.89642906,28.42755699,23.0044899,401.1803894,394.6356506,25.10201645,25.85089874,79.80994415,82.19095612,499.7982788,1499.987061,0.325983733,100.4728622,6.987774849,0.083099447,0.016095525,0.001518536,0.037283499,0.0099055,1,-0.219565243,2.737391472,0.832997131,0.000640371,301.577557,298.0464291,-3.333901828,-0.855852667,3.890461199,38.72151259,12.87061385,26.66199303,3.508718923,0.048148117,2.597313787,0.911405136,0.030174281,21.68780636,0.546978854,66.29913497,391.8896812,0.008795627
MQ1,MQ1/svs_licor1_150823_.xls,150823,acacol2 mid,QL392,2297.499999,0,15.42286255,0.058903083,1361.472566,0.663787326,1.125348118,26.48887253,6,1.42,0.5,2.556,23.40277863,26.48887253,21.49970627,1851.130981,1817.903076,22.06036949,23.35572052,76.75315857,81.25998688,300.2818909,1500.590454,0.06049186,100.5219879,10.86071396,0.043197628,0.311842501,0.010646856,0.255864888,0.020389067,0.666666687,-0.219565243,2.737391472,0.500469818,0.000663787,299.6388725,296.5527786,-6.726593586,-0.842121601,3.473111574,34.55076493,11.19504441,24.94582558,3.169422254,0.057576237,2.347763456,0.821658799,0.03610205,136.8579288,0.748924728,67.38380733,1809.757198,0.00574249
MQ1,MQ1/svs_licor1_150823_.xls,150823,acacol2 mid,QL392,2428.999999,0,6.082401461,0.056224341,207.0770658,0.643759501,1.141929213,26.65165329,6,1.42,0.5,2.556,23.49951363,26.65165329,21.61419487,401.6419678,388.9894104,22.26775742,23.52369118,77.02416229,81.36843109,300.3100586,1499.376465,0.233002707,100.5222397,6.451024532,0.018854233,0.18524763,0.003947493,0.226792604,0.014221902,1,-0.219565243,2.737391472,0.500516764,0.00064376,299.8016533,296.6495136,-4.733165276,-0.81739797,3.506583337,34.88365706,11.35996588,25.07558346,3.194034151,0.055014193,2.364654123,0.829380027,0.034490585,20.81585044,0.532346281,67.17707561,385.7768744,0.010591561
MQ1,MQ1/svs_licor1_150823_.xls,150823,acacol2 new,QL391,3680.999999,0,4.292973312,0.027397875,134.0891631,0.306003866,1.100687479,26.92829132,6,1.42,0.5,2.556,23.97171402,26.92829132,22.05828857,400.653595,391.8365173,23.91088295,24.50730515,80.38674164,82.39186859,300.2951965,1500.058716,0.097458996,100.5180206,6.505906105,0.081201456,0.03171511,0.006059793,0.021088125,0.010206249,1,-0.219565243,2.737391472,0.500491994,0.000306004,300.0782913,297.121714,-3.3829365,-0.600228353,3.564113283,35.45745591,10.95015076,25.45000267,3.265991001,0.027107311,2.463425804,0.802565197,0.016967937,13.47837726,0.342206908,68.50058738,389.5691018,0.007548627
MQ1,MQ1/svs_licor1_150823_.xls,150823,acacol2 new,QL391,3919.499999,0,13.23511674,0.023789558,1020.22541,0.267364753,1.105899751,26.97383308,6,1.42,0.5,2.556,24.02858162,26.97383308,22.12015343,1971.807495,1944.332397,24.03050423,24.55144501,80.51013947,82.25547028,300.3802795,1499.05957,0.343905956,100.5139618,11.85736465,0.117842384,0.081930444,0.004441947,0.100061975,0.000987045,0.666666687,-0.219565243,2.737391472,0.500633799,0.000267365,300.1238331,297.1785816,-0.375217217,-0.543191435,3.573662757,35.55389413,11.00244912,25.50120735,3.275940905,0.023570182,2.467763006,0.808177899,0.014750917,102.5468979,0.52471759,68.38955491,1937.342018,0.004672091
MQ1,MQ1/svs_licor1_150823_.xls,150823,acacol2 old,QL393,1629.499999,0,10.15344818,0.111502436,232.5086473,1.058797907,0.968928269,25.25147629,6,1.42,0.5,2.556,22.99933052,25.25147629,21.04197693,401.2453918,388.5414429,21.22678566,22.47135353,75.67137146,80.10813904,498.9709167,1501.089478,0.10977786,100.5161972,5.659579277,0.039748855,0.040263984,0.008276566,0.04339039,0.003740531,1,-0.219565243,2.737391472,0.831618195,0.001058798,298.4014763,296.1493305,-1.256934077,-0.869825291,3.227663272,32.11087727,9.639523743,24.12540341,3.017609987,0.106841599,2.258735003,0.758874984,0.067179668,23.37088504,0.598414021,70.42828249,383.1787062,0.018662047
MQ1,MQ1/svs_licor1_150823_.xls,150823,acacol2 old,QL393,1857.499999,0,16.24505259,0.123113277,1587.45394,1.121277275,0.93323146,25.25654221,6,1.42,0.5,2.556,23.11551666,25.25654221,21.20777893,1855.246826,1833.236084,21.51756668,22.8353672,76.1733551,80.83843994,498.8641968,1500.041504,0.155709103,100.5197296,9.125887871,0.078243636,0.060976908,0.005901767,0.069210768,0.012297916,0.666666687,-0.219565243,2.737391472,0.831440328,0.001121277,298.4065422,296.2655167,-4.073196647,-0.921080588,3.228636396,32.11942978,9.28406258,24.18602944,3.028606609,0.117455853,2.295404936,0.733201673,0.07389806,159.5704408,0.865929901,71.64430461,1824.655951,0.006378548
MQ2,MQ2/svs140607_.xls,140607,acafal mid,YG108,8174.5,0,28.20349099,0.137498221,1394.27135,1.337853903,0.980627645,24.74149895,6,1.42,0.5,2.556,24.61941719,24.74149895,25.03817558,1799.998901,1763.289063,20.30828476,21.88007355,64.21311951,69.1829834,499.5257263,1500.050049,0.021024246,98.28005219,-8.497049332,0.193065077,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832542877,0.001337854,297.891499,297.7694172,240.0080018,2.128708886,3.131002416,31.85796452,9.977890968,24.68045807,3.11960406,0.130479185,2.15037477,0.969229289,0.082152339,137.0290611,0.790721941,69.45827327,1748.392853,0.01120438
MQ2,MQ2/svs140607_.xls,140607,acafal mid,YG108,8390.5,0,14.69041402,0.162087233,228.6950674,1.782530308,1.118145244,25.21947289,6,1.42,0.5,2.556,24.79700279,25.21947289,25.03885269,400.4755554,387.2951355,19.90848732,21.4033165,62.28036499,66.95668793,700.164917,1499.592163,0.070076391,98.27338409,5.721792221,0.189780623,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.166941528,0.00178253,298.3694729,297.9470028,239.9347401,1.853512297,3.221521588,32.78122167,11.37790517,25.00823784,3.181239568,0.152421513,2.103376343,1.077863225,0.096087125,22.4746382,0.590493003,66.45228232,379.536114,0.025721177
MQ2,MQ2/svs140608_.xls,140608,acafal mid,YG146,18147,0,31.625366,0.157419192,1368.361775,1.565725232,1.010529397,24.51390648,6,1.42,0.5,2.556,25.20057106,24.51390648,26.02739525,1801.297974,1732.727783,18.08296204,21.14344978,55.23316193,64.58120728,300.4659119,1500.901001,0.231265113,98.28851318,-13.03619385,0.152734011,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50077652,0.001565725,297.6639065,298.3505711,240.1441542,2.121162786,3.08868764,31.4247061,10.28125632,24.85723877,3.152714851,0.148286507,2.078158242,1.074556609,0.093458479,134.4942443,0.789715377,68.34905746,1716.024245,0.012596349
MQ2,MQ2/svs140608_.xls,140608,acafal mid,YG146,18279,0,12.86197507,0.140365242,213.989214,1.436946101,1.033751623,24.48452187,6,1.42,0.5,2.556,25.13048363,24.48452187,26.02801704,399.2807312,372.5239258,18.04173088,20.85173416,55.33831787,63.95727539,300.4231262,1500.111572,0.262293547,98.2896347,3.382293701,0.136986941,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50070521,0.001436946,297.6345219,298.2804836,240.0178455,2.181531688,3.083260957,31.36913639,10.51740223,24.80750275,3.143368456,0.133058219,2.049509333,1.093859122,0.083788394,21.03292167,0.574430793,67.36539669,365.7306291,0.02369099
MQ2,MQ2/svs140609_.xls,140609,acafal mid,YG161,10339.5,0,20.77337373,0.173852739,1548.019589,1.811985903,1.065670332,24.61737823,6,1.42,0.5,2.556,25.30110931,24.61737823,26.02486801,1800.262939,1779.697876,19.25244904,20.77296257,58.46738052,63.08499527,700.1630249,1499.709229,0.192214921,98.31013489,-9.571592331,0.219053805,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.166938375,0.001811986,297.7673782,298.4511093,239.9534706,1.989575369,3.107863085,31.61284529,10.83988272,24.95924377,3.17195965,0.162780795,2.042192752,1.129766898,0.102677996,152.1860146,0.869821564,67.03070258,1768.726024,0.007872637
MQ2,MQ2/svs140609_.xls,140609,acafal mid,YG161,10422.5,0,7.16846662,0.12804234,292.1489256,1.455959863,1.14304688,24.84982491,6,1.42,0.5,2.556,25.3740387,24.84982491,26.02559662,398.6905518,392.0584106,19.20619965,20.4283886,58.07322311,61.76871872,700.1619263,1498.750244,0.299339086,98.30796051,5.316225052,0.222817004,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.166936544,0.00145596,297.9998249,298.5240387,239.800033,2.151704723,3.1513201,32.05559431,11.62720571,25.11193181,3.200958416,0.121934075,2.00827322,1.192685197,0.076735015,28.72056505,0.745166837,64.52748609,388.2722487,0.011913371
MQ2,MQ2/svs140607_.xls,140607,acafal new,YG107,7839,0,28.07441554,0.184630339,1475.658473,1.881012673,1.04364384,25.45067215,6,1.42,0.5,2.556,25.30249023,25.45067215,25.62671089,1799.729248,1762.018555,20.40454674,22.61330414,61.94323349,68.64848328,499.4147644,1501.450806,0.281329691,98.28183746,-8.574380875,0.181067854,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832357941,0.001881013,298.6006722,298.4524902,240.232123,1.842046135,3.266120922,33.2321923,10.61888816,25.37658119,3.251770085,0.172192192,2.222477082,1.029293003,0.108672518,145.0304262,0.837481801,69.34299937,1747.190519,0.011142255
MQ2,MQ2/svs140607_.xls,140607,acafal new,YG107,7962,0,10.61129826,0.138688325,252.2863185,1.475425897,1.071244953,25.64644432,6,1.42,0.5,2.556,25.35338211,25.64644432,25.62912178,399.5103455,386.0782166,20.98876381,22.72098351,63.52427292,68.76698303,499.4410706,1498.876465,0.030034352,98.28192902,5.492696762,0.176263243,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832401784,0.001475426,298.7964443,298.5033821,239.8202284,2.028683783,3.304307042,33.62069787,10.89971436,25.49991322,3.275689108,0.131550411,2.233062089,1.042627019,0.082831832,24.79518605,0.653459086,68.35750093,380.4736577,0.019064706
MQ2,MQ2/svs140608_.xls,140608,acafal new,YG147,18491.5,0,30.28027105,0.237467597,1508.431268,2.469468817,1.088091073,24.54998398,6,1.42,0.5,2.556,26.23765373,24.54998398,27.58825684,1799.538086,1758.019043,17.52115059,20.42211342,50.32544327,58.65778732,500.3243103,1500.674805,0.354401857,98.28907776,-13.69009399,0.159667224,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833873851,0.002469469,297.699984,299.3876537,240.1079628,1.784739357,3.095361767,31.49242863,11.07031521,25.39381886,3.255103958,0.217280908,2.007270694,1.247833264,0.13748057,148.2623182,0.858028969,66.97878599,1742.025942,0.011642397
MQ2,MQ2/svs140608_.xls,140608,acafal new,YG147,18610.5,0,15.09156631,0.221712977,257.0912434,2.493019474,1.169856531,24.81386185,6,1.42,0.5,2.556,26.3508358,24.81386185,27.58642006,399.4817505,380.2480774,17.1601963,20.0896225,48.96326065,57.32180405,500.3578491,1500.628296,0.26429373,98.29480743,3.339904785,0.161553591,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833929749,0.002493019,297.9638619,299.5008358,240.1005214,1.751623402,3.144562106,31.99113146,11.90150896,25.58234883,3.291762251,0.204016173,1.974705575,1.317056676,0.12899013,25.27073426,0.676114512,64.85164888,372.2771797,0.026289899
MQ2,MQ2/svs140609_.xls,140609,acafal new,YG162,10660.5,0,23.27336178,0.202758958,1523.221735,2.013183202,1.025138128,24.89458466,6,1.42,0.5,2.556,24.76548767,24.89458466,25.0329361,1800.605225,1747.090576,17.77983284,21.71388245,55.74465179,68.07897186,300.3728027,1499.647217,0.14716354,98.30626678,-7.953672409,0.207462847,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500621338,0.002013183,298.0445847,297.9154877,239.9435487,1.773648585,3.159748849,32.14188629,10.42800384,24.83003617,3.147599932,0.187856896,2.134610721,1.012989211,0.118664262,149.7422423,0.871861915,69.10900567,1734.798307,0.009271388
MQ2,MQ2/svs140609_.xls,140609,acafal new,YG162,10780.5,0,12.91890492,0.200677052,256.8793445,1.993559221,1.024909178,24.89266777,6,1.42,0.5,2.556,24.74135208,24.89266777,25.04341507,399.425293,372.141449,17.81729889,21.71245956,55.94290161,68.17295837,300.4149475,1499.307617,0.193217501,98.30661011,5.524141312,0.218279421,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500691579,0.001993559,298.0426678,297.8913521,239.8892127,1.780264657,3.159387474,32.13809804,10.42563848,24.81700993,3.14515317,0.18606842,2.134478296,1.010674874,0.117522581,25.25293757,0.690273403,69.0891279,365.3180837,0.024432294
MQ2,MQ2/svs140607_.xls,140607,acafal old,YG109,8557,0,13.99080939,0.099421757,1504.438122,1.104582765,1.10301428,25.41559982,6,1.42,0.5,2.556,24.94314194,25.41559982,25.03506088,1799.082397,1767.138428,19.77774811,21.94239998,61.33277893,68.045578,299.4510803,1499.892212,0.095107213,98.27122498,-6.898691177,0.202960402,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499085134,0.001104583,298.5655998,298.0931419,239.9827479,2.200712246,3.259320805,33.16658366,11.22418368,25.17937088,3.213840137,0.095699302,2.156306525,1.057533612,0.060135723,147.8429772,0.851341411,66.50221492,1759.748916,0.00528723
MQ2,MQ2/svs140607_.xls,140607,acafal old,YG109,8687,0,3.903562348,0.099272113,319.003753,1.091666564,1.091893087,25.28837585,6,1.42,0.5,2.556,24.85684967,25.28837585,25.02606773,399.1355591,390.4599609,19.66637993,21.80604172,61.30101013,67.97042847,299.4477844,1499.47583,0.228256777,98.26928711,6.440755844,0.208220869,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499079641,0.001091667,298.4383759,298.0068497,239.9161268,2.212659555,3.234757261,32.91727616,11.11123444,25.07261276,3.193468819,0.095560647,2.142864175,1.050604644,0.060048124,31.34827139,0.816994788,66.59289441,388.3982202,0.006692861
MQ2,MQ2/svs140608_.xls,140608,acafal old,YG143,17763,0,20.87223204,0.149899673,1490.413073,1.496520617,1.011479775,24.54896927,6,1.42,0.5,2.556,25.14420128,24.54896927,26.03172684,1798.495117,1751.579956,18.27387238,21.19898415,56.00602341,64.97094727,300.4594727,1498.852783,0.211242542,98.29216766,-13.78921509,0.150380343,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500765788,0.001496521,297.6989693,298.2942013,239.8164393,2.140985787,3.095173879,31.48952712,10.29054297,24.84658528,3.150710804,0.141595628,2.083694104,1.0670167,0.089207661,146.4959317,0.850896397,68.29586705,1740.55589,0.008189839
MQ2,MQ2/svs140608_.xls,140608,acafal old,YG143,17880,0,7.515804682,0.146233374,291.9871435,1.460158139,1.010104201,24.61184311,6,1.42,0.5,2.556,25.14303207,24.61184311,26.02667236,400.0395813,383.9127502,18.47901917,21.33245087,56.63647461,65.3819809,300.4822693,1499.515747,0.262292415,98.28830719,3.217956543,0.155308932,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500803782,0.001460158,297.7618431,298.2930321,239.9225135,2.152433881,3.106834685,31.60940272,10.27695185,24.87743759,3.156517543,0.138319846,2.096730484,1.059787059,0.087127682,28.69892205,0.760555994,68.41091092,379.9431351,0.013532632
MQ2,MQ2/svs140609_.xls,140609,acafal old,YG160,9853.5,0,16.2589157,0.105075235,1501.319404,0.811087391,0.768774316,24.26463699,6,1.42,0.5,2.556,23.85210419,24.26463699,24.06444168,1799.803101,1778.578857,22.18009567,23.13010216,73.46338654,76.60993195,500.4135437,1483.484131,0.261302024,98.3196106,-9.086820602,0.357792437,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834022573,0.000811087,297.414637,297.0021042,237.357455,2.335278705,3.042916954,30.94923724,7.819135077,24.05837059,3.005491925,0.100926234,2.274142638,0.731349287,0.063438983,147.6091392,0.844111802,75.05880095,1769.991402,0.006894806
MQ2,MQ2/svs140609_.xls,140609,acafal old,YG160,9989.5,0,4.336114911,0.075230945,294.867614,0.612020482,0.801172904,24.30021095,6,1.42,0.5,2.556,23.77639389,24.30021095,24.07328033,399.4962769,394.0078735,22.15063477,22.86770248,73.69728851,76.08303833,500.3920593,1498.645142,0.267297208,98.31506348,5.043519974,0.404177248,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833986766,0.00061202,297.450211,296.9263939,239.7832167,2.453119322,3.049412525,31.01673759,8.14903511,24.03830242,3.001872325,0.073079976,2.248239621,0.753632704,0.045863486,28.98992819,0.748380004,73.77150779,391.717672,0.00816613
MQ1,MQ1/svs_licor1_150818_.xls,150818,acahol1 mid,QL257,17239,0,6.412985295,0.067166125,223.360722,1.162310138,1.630599836,24.53634453,6,1.42,0.5,2.556,22.58940697,24.53634453,22.00254822,401.9754639,388.2224426,13.24792671,15.54051876,45.32144165,53.16444778,299.4638062,1498.456055,0.161296353,94.09191895,3.546838284,-0.029104726,0.236794248,0.023619706,0.208477139,0.024009138,0.666666687,-0.219565243,2.737391472,0.499106344,0.00116231,297.6863445,295.739407,-7.922829361,-0.961366559,3.092837068,32.87037933,17.32986057,23.56287575,2.917229284,0.065446337,1.462237232,1.454992052,0.041055073,21.01643895,0.575342117,47.35380135,384.8353025,0.007891148
MQ1,MQ1/svs_licor1_150818_.xls,150818,acahol1 mid,QL257,17468.5,0,29.56923136,0.085562771,1207.754009,1.488521025,1.648978387,25.06701851,6,1.42,0.5,2.556,22.82092285,25.06701851,22.00198746,1884.54541,1819.884155,13.47183132,16.40479469,45.44078445,55.33373642,299.5132141,1499.930786,0.217308789,94.08383942,5.341082573,-0.013820951,0.327074438,0.013866462,0.238564327,0.019000266,1,-0.219565243,2.737391472,0.49918869,0.001488521,298.2170185,295.9709229,-6.305121742,-1.152973459,3.192404456,33.93148575,17.52669106,23.94397068,2.984909179,0.08279131,1.543426069,1.441483109,0.051986629,113.6301343,0.663643346,48.72953518,1804.266603,0.007986042
MQ1,MQ1/svs_licor1_150818_.xls,150818,acahol1 new,QL256,16355.5,0,8.896368855,0.074599879,180.2169172,1.275524867,1.614351141,25.0032959,6,1.42,0.5,2.556,23.41620064,25.0032959,22.97600174,402.5032043,383.6987915,14.1262455,16.63923645,45.97717667,54.15629578,299.4760742,1499.328247,0.171382561,94.11196899,3.288542032,-0.027932709,0.084622055,0.006322884,0.016288048,0.000875447,1,-0.219565243,2.737391472,0.49912679,0.001275525,298.1532959,296.5662006,-0.325827131,-0.883302457,3.180302446,33.79275218,17.15351573,24.20974827,3.032918363,0.072484338,1.565951305,1.466967058,0.045488146,16.96056892,0.469683307,49.40271185,379.0000051,0.011596431
MQ1,MQ1/svs_licor1_150818_.xls,150818,acahol1 new,QL256,17024,0,26.44502371,0.042402492,1261.208945,0.780631559,1.718681932,24.69225311,6,1.42,0.5,2.556,22.61875916,24.69225311,22.00055695,2383.456055,2326.845703,13.37144089,14.91180325,45.66389465,50.92428589,299.536377,1500.92688,0.319245577,94.0947113,5.053489685,0.007096082,0.213865653,0.001750013,0.136007339,0.001666998,0.666666687,-0.219565243,2.737391472,0.499227295,0.000780632,297.8422531,295.7687592,-0.59609164,-0.691976138,3.121803753,33.17724993,18.26544668,23.65550614,2.933555132,0.04171054,1.403121822,1.53043331,0.026130384,118.6730916,0.542025173,44.51004992,2312.878261,0.005089197
MQ1,MQ1/svs_licor1_150818_.xls,150818,acahol1 old,QL258,17701,0,9.213469581,0.13229978,257.2032319,2.118667971,1.543086271,25.27503014,6,1.42,0.5,2.556,22.96951103,25.27503014,21.99572945,402.2014465,382.1205444,13.78614044,17.95461845,46.08059692,60.0138588,299.4802551,1499.15979,0.092969753,94.07627869,3.88433814,-0.026995007,0.060639188,0.009893572,0.038511295,0.013764817,1,-0.219565243,2.737391472,0.499133759,0.002118668,298.4250301,296.119511,-4.551286665,-1.469486074,3.23218996,34.35711962,16.40250117,24.12227059,3.017042692,0.125788887,1.689103689,1.327939003,0.079178192,24.19672293,0.673094487,53.389149,377.2542753,0.013038932
