batch_number,extraction_number,sample_number,species_field,species_confirmed,Latitude,Longitude,Elevation_GPS_notebook,Elevation_map,family,leaf_age,biological_rep,site,site_revised,date,leaf_FW_check,whole_leaf_FW,tech_rep_1_FW,tech_rep_2_FW,tech_rep_3_FW,WRONGtech_rep_4_FW,WRONGtech_rep_4_DW,tech_rep_4_FW,tech_rep_4_DW,whole_leaf_area(cm2),whole_leaf_area_per_whole_leaf_FW(cm2/g),tech_rep_1_leaf_area,tech_rep_2_leaf_area,tech_rep_3_leaf_area,tech_rep_4_leaf_area,technical_rep_used_for_ovalbumin_calculation,ovalbumin_added(5uL_of_0.5mg/mL_per_cm2),random_number,notes,I don't know why these numbers are here,"Protein Extract Concentration (protein assay, ug/uL)",Protein Assay %CV,Protein Extract Volume (uL),"Extract Protein Amount (ug, protein assay)","Protein per FW (mg/g, protein assay)","Protein per DW (mg/g, protein assay)","Protein per Leaf Area (mg/cm2, protein assay)",%Ovalbumin of Total Protein,"Digest Protein Amount (ug)
",Amount Protease in Digest (ug),uL Protein Extract per Digest,Date of ASPEX,ASPEX Batch,LWC,LMA
21,21-04,KG069,acasau,acasau,-33.6933,151.14541,,,Mimosaceae,old,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00198,0.30906,0.07854,0.05268,0.05258,0.12328,0.05358,0.12328,0.05358,4.819,15.5924416,1.224630363,0.821409823,0.819850579,1.9222362,2,4.1,0.88310444,,,,,,,,,,,,,,,,0.565379624,0.027873786
19,19-15,KG070,acasau,acasau,-33.6933,151.14541,,,Mimosaceae,mid,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00410,0.23868,0.06058,0.05686,0.04170,0.07544,0.03258,0.07544,0.03258,4.492,18.82017764,1.140126362,1.070115301,0.784801408,1.419794201,2,5.4,0.553667248,,,,,,,,,,,,,,,,0.568133616,0.022946988
19,19-23,KG071,acasau,acasau,-33.6933,151.14541,,,Mimosaceae,new,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00174,0.22472,0.05200,0.05762,0.05506,0.05830,0.0227,0.0583,0.0227,3.83,17.04343183,0.886258455,0.982042542,0.938411356,0.993632075,2,4.9,0.581265217,,,,,,,,,,,,,,,,0.610634648,0.022845478
,,KG072,haklae,haklae,-33.6933,151.14541,,,Proteaceae,sen,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00062,0.37008,0.06328,0.05568,0.05354,0.19696,0.16756,0.19696,0.16756,,0,0,0,0,0,2,0.0,,,,,,,,,,,,,,,,,0.149268887,NA
23,23-17,KG073,haklae,haklae,-33.6933,151.14541,,,Proteaceae,old,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00726,1.11354,0.07670,0.06764,0.05056,0.91138,0.5625,0.91138,0.5625,,0,0,0,0,0,2,0.0,0.184562933,,,,,,,,,,,,,,,,0.382804099,NA
26,26-39,KG074,haklae,haklae,-33.6933,151.14541,,,Proteaceae,mid,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00882,1.18684,0.07810,0.06424,0.06346,0.97222,0.5823,0.97222,0.5823,,0,0,0,0,0,2,0.0,0.542534509,,,,,,,,,,,,,,,,0.401061488,NA
24,24-08,KG075,haklae,haklae,-33.6933,151.14541,,,Proteaceae,new,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00332,0.79454,0.08652,0.08352,0.08618,0.53500,0.32798,0.535,0.32798,,0,0,0,0,0,2,0.0,0.258420159,,,,,,,,,,,,,,,,0.386953271,NA
,,KG076,corgum,corgum,-33.6933,151.14541,,,Myrtaceae,sen,2,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00342,0.79888,0.08246,0.06280,0.05850,0.59170,0.32592,0.5917,0.32592,,0,0,0,0,0,2,0.0,,from a different plant,,,,,,,,,,,,,,,0.449180328,NA
7,DP033,KG077,corgum,corgum,-33.6933,151.14541,,,Myrtaceae,old,2,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00560,0.77506,0.07690,0.06998,0.06492,0.55766,0.3013,0.55766,0.3013,15.547,20.0590922,1.54254419,1.403735272,1.302236266,11.18615336,2,7.0,0.131023832,,3.961,2.3,0.600346521,750,1711.460461,24.45642271,,1.219218819,,50,1,21.9,16/05/2016,1,0.459706631,0.026935086
10,10-43,KG078,corgum,corgum,-33.6933,151.14541,,,Myrtaceae,mid,2,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00608,1.01228,0.06900,0.06082,0.06586,0.81052,0.39334,0.81052,0.39334,18.446,18.222231,1.257333939,1.10827609,1.200116134,14.76948267,2,5.5,0.549373306,,,2.1,7.015531572,750,1597.686595,26.2690989,,1.441596196,,50,1,23.5,17/05/2016,5,0.514706608,0.026631942
7,DP007,KG079,corgum,corgum,-33.6933,151.14541,,,Myrtaceae,new,2,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00556,1.05830,0.07266,0.07270,0.06872,0.83866,0.41072,0.83866,0.41072,19.05,18.00056695,1.307921194,1.308641217,1.236998961,15.09635548,2,6.5,0.032833999,,4.766,2.7,3.552062978,750,2056.378041,28.28580524,,1.57138413,,50,1,18.2,16/05/2016,3,0.510266377,0.027206567
,,KG080,euchae,euchae,-33.6933,151.14541,,,Myrtaceae,sen,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00600,1.40510,0.05812,0.07222,0.06982,1.19894,1.0588,1.19894,1.0588,,0,0,0,0,0,2,0.0,,,,,,,,,,,,,,,,,0.116886583,NA
7,DP031,KG081,euchae,euchae,-33.6933,151.14541,,,Myrtaceae,old,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00876,1.71930,0.07226,0.06970,0.09004,1.47854,0.76312,1.47854,0.76312,25.147,14.6263014,1.056896539,1.019453208,1.316952178,21.62557167,2,5.1,0.127372773,,6.282,2.6,2.267523788,750,1948.987554,27.96251871,,1.91179697,,50,1,19.2,16/05/2016,3,0.483869222,0.035287853
10,10-27,KG082,euchae,euchae,-33.6933,151.14541,,,Myrtaceae,mid,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.01210,1.40450,0.07208,0.07374,0.07858,1.16800,0.61072,1.168,0.61072,21.673,15.43111428,1.112274717,1.137890367,1.21257696,18.02354147,2,5.7,0.499979208,,,3.8,7.296995088,750,2860.43662,38.79084106,,2.513806869,,50,1,13.1,17/05/2016,5,0.477123288,0.033884573
10,10-12,KG083,euchae,euchae,-33.6933,151.14541,,,Myrtaceae,new,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.01590,1.76550,0.06242,0.08614,0.08334,1.51770,0.78324,1.5177,0.78324,28.114,15.92410082,0.993982373,1.371702045,1.327114562,24.16800782,2,6.9,0.453399868,,,3.9,4.669557301,750,2900.451136,33.67136216,,2.114490641,,50,1,12.9,17/05/2016,4,0.48392963,0.032408133
,,KG084,perlev,perlev,-33.6933,151.14541,,,Proteaceae,sen,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00008,0.25010,0.06424,0.05760,0.05220,0.07598,0.06462,0.07598,0.06462,,0,0,0,0,0,2,0.0,,,,,,,,,,,,,,,,,0.14951303,NA
27,27-38,KG085,perlev,perlev,-33.6933,151.14541,,,Proteaceae,old,3,Kuringai_MT_top,NSW_Kuringai_top,140611,-0.05204,1.61120,0.05884,0.07668,0.07736,1.45036,0.6153,1.45036,0.6153,,0,0,0,0,0,2,0.0,0.638358535,,,,,,,,,,,,,,,,0.575760501,NA
29,29-25,KG086,perlev,perlev,-33.6933,151.14541,,,Proteaceae,mid,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00640,1.60780,0.06380,0.05652,0.05160,1.42948,0.56534,1.42948,0.56534,,0,0,0,0,0,2,0.0,0.839154178,,,,,,,,,,,,,,,,0.604513529,NA
23,23-33,KG087,perlev,perlev,-33.6933,151.14541,,,Proteaceae,new,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00618,1.40328,0.06110,0.06844,0.07470,1.19286,0.4731,1.19286,0.4731,,0,0,0,0,0,2,0.0,0.214543624,,,,,,,,,,,,,,,,0.603390172,NA
,,KG088,acalon,acalon,-33.6933,151.14541,,,Mimosaceae,sen,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00340,0.34014,0.05670,0.06658,0.05620,0.15726,0.0764,0.15726,0.0764,,0,0,0,0,0,2,0.0,,from a different plant,,,,,,,,,,,,,,,0.514180338,NA
20,20-35,KG089,acalon,acalon,-33.6933,151.14541,,,Mimosaceae,old,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.01194,1.17906,0.07330,0.06058,0.06804,0.96520,0.48406,0.9652,0.48406,26.553,22.52048242,1.650751361,1.364290825,1.532293624,21.73676963,2,6.8,0.831782985,,,,,,,,,,,,,,,,0.49848736,0.022269178
16,16-03,KG090,acalon,acalon,-33.6933,151.14541,,,Mimosaceae,mid,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.01224,1.31186,0.08478,0.08036,0.06512,1.06936,0.46738,1.06936,0.46738,29.437,22.43913222,1.90238963,1.803208666,1.46123629,23.99551044,2,9.0,0.015600344,,,,,,,,,,,,,,,,0.56293484,0.01947781
16,16-31,KG091,acalon,acalon,-33.6933,151.14541,,,Mimosaceae,new,3,Kuringai_MT_top,NSW_Kuringai_top,140611,0.00452,0.65978,0.05882,0.05974,0.05092,0.48578,0.16192,0.48578,0.16192,17.59,26.66040195,1.568164843,1.592692413,1.357547667,12.95109006,2,8.0,0.118707821,,,,,,,,,,,,,,,,0.66668039,0.012502423
,,KG092,xylpyr,xylpyr,-33.67856,151.14825,,,Proteaceae,sen,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,0.01162,0.57680,0.06006,0.07640,0.05902,0.36970,0.33698,0.3697,0.33698,,0,0,0,0,0,2,0.0,,,,,,,,,,,,,,,,,0.088504193,NA
26,26-02,KG093,xylpyr,xylpyr,-33.67856,151.14825,,,Proteaceae,old,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,0.02860,1.72074,0.07270,0.06050,0.05494,1.50400,0.8375,1.504,0.8375,,0,0,0,0,0,2,0.0,0.458248577,,,,,,,,,,,,,,,,0.443151596,NA
29,29-37,KG094,xylpyr,xylpyr,-33.67856,151.14825,,,Proteaceae,mid,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,0.03436,1.74460,0.06532,0.05508,0.05088,1.53896,0.82344,1.53896,0.82344,,0,0,0,0,0,2,0.0,0.857086508,,,,,,,,,,,,,,,,0.46493736,NA
28,28-27,KG095,xylpyr,xylpyr,-33.67856,151.14825,,,Proteaceae,new,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,0.02974,2.22790,0.06252,0.07376,0.07252,1.98936,1.03712,1.98936,1.03712,,0,0,0,0,0,2,0.0,0.732705503,,,,,,,,,,,,,,,,0.478666506,NA
,,KG096,greser,greser,-33.67856,151.14825,,,Proteaceae,sen,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,-0.27454,,0.06838,0.06286,0.04910,0.09420,0.0547,0.0942,0.0547,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,,,,,,,,,,,,,,,,,0.419320594,NA
24,24-10,KG097,greser,greser,-33.67856,151.14825,,,Proteaceae,old,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,-0.31030,,0.06884,0.07012,0.08318,0.08816,0.0414,0.08816,0.0414,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,0.264016425,,,,,,,,,,,,,,,,0.530399274,NA
26,26-44,KG098,greser,greser,-33.67856,151.14825,,,Proteaceae,mid,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,-0.29640,,0.08020,0.08518,0.04692,0.08410,0.04418,0.0841,0.04418,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,0.550059513,,,,,,,,,,,,,,,,0.474673008,NA
27,27-45,KG099,greser,greser,-33.67856,151.14825,,,Proteaceae,new,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,-0.25656,,0.07578,0.04480,0.06454,0.07144,0.03636,0.07144,0.03636,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,0.666156554,,,,,,,,,,,,,,,,0.491041433,NA
,,KG100,anghis,angcos,-33.67856,151.14825,,,Myrtaceae,sen,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,0.00342,0.54998,0.07960,0.06444,0.05548,0.34704,0.23984,0.34704,0.23984,16.74,30.43747045,2.422822648,1.961390596,1.688670861,10.56301975,2,9.8,0.151477566,,,,,,,,,,,,,,,,0.30889811,0.022705628
10,10-17,KG101,anghis,angcos,-33.67856,151.14825,,,Myrtaceae,old,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,0.02336,1.05800,0.05370,0.06244,0.05282,0.86568,0.52494,0.86568,0.52494,23.249,21.97448015,1.180029584,1.372086541,1.160692042,19.02286798,2,6.9,0.472700077,,,2.6,3.787553734,750,1981.339312,31.73189161,,1.444033779,,50,1,18.9,17/05/2016,5,0.393609648,0.027595208
9,9-39,KG102,anghis,angcos,-33.67856,151.14825,,,Myrtaceae,mid,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,0.01048,0.79914,0.06078,0.05856,0.05626,0.61306,0.37468,0.61306,0.37468,20.01,25.03941737,1.521895788,1.466308281,1.408717621,15.35066522,2,7.3,0.40212126,,,2.6,4.917185149,750,1915.450637,32.70919803,,1.306308271,,50,1,19.6,23/05/2016,11,0.388836329,0.024408063
9,9-20,KG103,anghis,angcos,-33.67856,151.14825,,,Myrtaceae,new,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,0.00606,0.60072,0.08272,0.05898,0.05236,0.40060,0.22204,0.4006,0.22204,13.382,22.27660141,1.842720469,1.313873951,1.16640285,8.924006526,2,6.6,0.350038453,,,2.2,7.746952886,750,1658.264696,28.11571204,,1.262118557,,50,1,22.6,23/05/2016,11,0.445731403,0.024881201
,,KG104,eucobl,eucobl,-33.68188,151.14428,,,Myrtaceae,sen,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,0.00108,0.47550,0.05214,0.05516,0.06802,0.29910,0.26078,0.2991,0.26078,,0,0,0,0,0,2,0.0,,,,,,,,,,,,,,,,,0.128117686,NA
10,10-29,KG105,eucobl,eucobl,-33.68188,151.14428,,,Myrtaceae,old,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,0.00704,0.67740,0.08556,0.06722,0.05480,0.46278,0.23946,0.46278,0.23946,11.818,17.44611751,1.492689814,1.172728019,0.956047239,8.07371426,2,5.9,0.507308753,,,2.6,2.541965237,750,1957.093174,29.11474523,,1.668838079,,50,1,19.2,17/05/2016,4,0.482561908,0.029659212
8,DP061,KG106,eucobl,eucobl,-33.68188,151.14428,,,Myrtaceae,mid,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,0.00878,0.91720,0.05064,0.05904,0.06524,0.73350,0.35216,0.7335,0.35216,14.033,15.29982556,0.774783166,0.903301701,0.998160619,11.22242205,2,4.5,0.192261231,,,2.0,6.218431568,750,1505.82499,25.50516581,,1.667023308,,50,1,24.9,16/05/2016,1,0.519890934,0.031380035
8,DP079,KG107,eucobl,eucobl,-33.68188,151.14428,,,Myrtaceae,new,1,Kuringai_MT_bottom,NSW_Kuringai_bottom,140612,0.01356,1.15926,0.08260,0.06116,0.08590,0.91604,0.4465,0.91604,0.4465,17.638,15.21487846,1.256748961,0.930541966,1.306958059,13.93743726,2,4.7,0.276422255,,,2.3,1.267937693,750,1744.113075,28.51721836,,1.874298138,,50,1,21.5,23/05/2016,10,0.51257587,0.032036019
,,KG108,xylpyr,xylpyr,-33.67856,151.14825,,,Proteaceae,sen,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,0.00512,0.29628,0.05688,0.05432,0.05428,0.12568,0.1094,0.12568,0.1094,,0,0,0,0,0,2,0.0,,from a different plant,,,,,,,,,,,,,,,0.129535328,NA
30,30-34,KG109,xylpyr,xylpyr,-33.67856,151.14825,,,Proteaceae,old,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,0.01262,1.29854,0.06484,0.06716,0.05052,1.10340,0.51522,1.1034,0.51522,,0,0,0,0,0,2,0.0,0.954310995,,,,,,,,,,,,,,,,0.533061446,NA
26,26-09,KG110,xylpyr,xylpyr,-33.67856,151.14825,,,Proteaceae,mid,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,0.01366,1.54408,0.06450,0.05186,0.06372,1.35034,0.6826,1.35034,0.6826,,0,0,0,0,0,2,0.0,0.478356901,,,,,,,,,,,,,,,,0.494497682,NA
28,28-08,KG111,xylpyr,xylpyr,-33.67856,151.14825,,,Proteaceae,new,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,0.01204,1.30454,0.07686,0.06784,0.06354,1.08426,0.54702,1.08426,0.54702,,0,0,0,0,0,2,0.0,0.687577585,,,,,,,,,,,,,,,,0.495490012,NA
,,KG112,greser,greser,-33.67856,151.14825,,,Proteaceae,sen,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,-0.27816,,0.07128,0.05364,0.05724,0.09600,0.0497,0.096,0.0497,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,,,,,,,,,,,,,,,,,0.482291667,NA
23,23-36,KG113,greser,greser,-33.67856,151.14825,,,Proteaceae,old,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,-0.40142,,0.09594,0.08430,0.06832,0.15286,0.0768,0.15286,0.0768,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,0.219021426,pen marks (2) at inside of gasket edges,,,,,,,,,,,,,,,0.497579484,NA
29,29-43,KG114,greser,greser,-33.67856,151.14825,,,Proteaceae,mid,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,-0.38324,,0.10312,0.06454,0.07700,0.13858,0.06986,0.13858,0.06986,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,0.870190803,pen marks (2) at outside of gasket edges with extra space,,,,,,,,,,,,,,,0.495886852,NA
30,30-10,KG115,greser,greser,-33.67856,151.14825,,,Proteaceae,new,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,-0.25858,,0.05834,0.05668,0.05572,0.08784,0.04426,0.08784,0.04426,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,0.896488554,pen marks at inside gasket edge,,,,,,,,,,,,,,,0.496129326,NA
,,KG116,eucobl,eucobl,-33.68188,151.14428,,,Myrtaceae,sen,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,0.01068,0.81626,0.05842,0.06372,0.05540,0.62804,0.42644,0.62804,0.42644,,0,0,0,0,0,2,0.0,,,,,,,,,,,,,,,,,0.320998663,NA
12,12-20,KG117,eucobl,eucobl,-33.68188,151.14428,,,Myrtaceae,old,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,0.00838,1.02138,0.08620,0.07010,0.05240,0.80430,0.43978,0.8043,0.43978,16.025,15.68955727,1.352439836,1.099837964,0.822132801,12.61911091,2,5.5,0.776374661,,,2.0,8.899946937,750,1470.891773,20.98276423,,1.337371341,,50,1,25.5,20/05/2016,9,0.453213975,0.034850316
13,13-26,KG118,eucobl,eucobl,-33.68188,151.14428,,,Myrtaceae,mid,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,0.00895,0.87927,0.07102,0.06660,0.07242,0.66028,0.31642,0.66028,0.31642,14.225,16.17819327,1.148975286,1.077467672,1.171624757,10.68213745,2,5.4,0.948962719,,,3.3,3.332020631,750,2490.98149,,,,,50,1,15.1,,,0.520779063,0.029621413
8,DP087,KG119,eucobl,eucobl,-33.68188,151.14428,,,Myrtaceae,new,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,0.01344,0.76190,0.08012,0.06398,0.07168,0.53268,0.26024,0.53268,0.26024,12.194,16.00472503,1.282298569,1.023982307,1.14721869,8.525396929,2,5.1,0.307197662,,,2.4,6.418539642,750,1806.366533,28.23329998,,1.764060296,,50,1,20.8,23/05/2016,11,0.511451528,0.030525265
,,KG120,anghis,angcos,-33.67856,151.14825,,,Myrtaceae,sen,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,0.00652,0.66038,0.07372,0.06360,0.05238,0.46416,0.30104,0.46416,0.30104,17.771,26.91026379,1.983824646,1.711492777,1.409559617,12.49066804,2,8.6,0.771255394,,,,,,,,,,,,,,,,0.351430541,0.024101193
8,DP077,KG121,anghis,angcos,-33.67856,151.14825,,,Myrtaceae,old,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,0.01076,0.84090,0.08462,0.05624,0.07640,0.61288,0.35278,0.61288,0.35278,19.142,22.76370555,1.926264764,1.2802308,1.739147104,13.95141986,2,6.4,0.263894083,,,1.8,0.525816163,750,1361.397675,24.20692878,,1.063400189,,50,1,27.5,23/05/2016,11,0.424389766,0.025286315
11,11-11,KG122,anghis,angcos,-33.67856,151.14825,,,Myrtaceae,mid,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,0.00784,1.18256,0.08166,0.07650,0.07956,0.93700,0.52588,0.937,0.52588,29.335,24.80635232,2.02568673,1.897685953,1.973593391,23.24355212,2,9.5,0.580249565,,,2.6,6.23076617,750,1969.78689,25.74884824,,1.037994136,,50,1,19.0,17/05/2016,7,0.438762006,0.022624769
10,10-31,KG123,anghis,angcos,-33.67856,151.14825,,,Myrtaceae,new,2,Kuringai_MT_bottom,NSW_Kuringai_bottom,140613,0.00588,0.62258,0.07940,0.05158,0.07798,0.40774,0.20644,0.40774,0.20644,14.963,24.0338591,1.908288413,1.239666453,1.874160333,9.79956571,2,6.2,0.519336721,,,2.0,4.878565688,750,1468.292035,28.46630546,,1.184425079,,50,1,25.5,17/05/2016,4,0.493696964,0.02106624
,,KG124,greser,greser,-33.67856,151.14825,,,Proteaceae,sen,3,Kuringai_MT_bottom,NSW_Kuringai_bottom,140617,-0.29220,,0.05428,0.06344,0.08178,0.09270,0.05092,0.0927,0.05092,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,,from a different plant,,,,,,,,,,,,,,,0.450701187,NA
23,23-43,KG125,greser,greser,-33.67856,151.14825,,,Proteaceae,old,3,Kuringai_MT_bottom,NSW_Kuringai_bottom,140617,-0.33054,,0.06324,0.05522,0.06072,0.15136,0.07214,0.15136,0.07214,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,0.241144033,,,,,,,,,,,,,,,,0.523387949,NA
27,27-04,KG126,greser,greser,-33.67856,151.14825,,,Proteaceae,mid,3,Kuringai_MT_bottom,NSW_Kuringai_bottom,140617,-0.29686,,0.05556,0.05266,0.05298,0.13566,0.07014,0.13566,0.07014,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,0.566780296,,,,,,,,,,,,,,,,0.482972136,NA
30,30-09,KG127,greser,greser,-33.67856,151.14825,,,Proteaceae,new,3,Kuringai_MT_bottom,NSW_Kuringai_bottom,140617,-0.24550,,0.04950,0.06120,0.05126,0.08354,0.0432,0.08354,0.0432,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2,#DIV/0!,0.896088831,,,,,,,,,,,,,,,,0.482882452,NA
,,KG128,xylpyr,xylpyr,-33.67856,151.14825,,,Proteaceae,sen,3,Kuringai_MT_bottom,NSW_Kuringai_bottom,140617,0.01800,0.30976,0.06066,0.05874,0.05486,0.11750,0.10578,0.1175,0.10578,,0,0,0,0,0,2,0.0,,from a different plant,,,,,,,,,,,,,,,0.099744681,NA
31,31-07,KG129,xylpyr,xylpyr,-33.67856,151.14825,,,Proteaceae,old,3,Kuringai_MT_bottom,NSW_Kuringai_bottom,140617,0.02032,0.71548,0.06846,0.07270,0.06068,0.49332,0.23938,0.49332,0.23938,,0,0,0,0,0,2,0.0,0.990788345,,,,,,,,,,,,,,,,0.514757156,NA
30,30-48,KG130,xylpyr,xylpyr,-33.67856,151.14825,,,Proteaceae,mid,3,Kuringai_MT_bottom,NSW_Kuringai_bottom,140617,0.04988,1.66230,0.07516,0.06980,0.07246,1.39500,0.70306,1.395,0.70306,,0,0,0,0,0,2,0.0,0.982329682,,,,,,,,,,,,,,,,0.496014337,NA
26,26-23,KG131,xylpyr,xylpyr,-33.67856,151.14825,,,Proteaceae,new,3,Kuringai_MT_bottom,NSW_Kuringai_bottom,140617,0.01116,1.21932,0.06740,0.07618,0.05950,1.00508,0.49482,1.00508,0.49482,,0,0,0,0,0,2,0.0,0.504033986,,,,,,,,,,,,,,,,0.507680981,NA
,,KG132,anghis,angcos,-33.67856,151.14825,,,Myrtaceae,sen,3,Kuringai_MT_bottom,NSW_Kuringai_bottom,140617,0.00404,0.40906,0.05274,0.05938,0.06224,0.23066,0.14756,0.23066,0.14756,12.292,30.04938151,1.584804381,1.784332274,1.870273505,6.931190339,2,8.9,0.675564726,,,,,,,,,,,,,,,,0.360270528,0.021289273
10,10-06,KG133,anghis,angcos,-33.67856,151.14825,,,Myrtaceae,old,3,Kuringai_MT_bottom,NSW_Kuringai_bottom,140617,0.00724,0.54860,0.08562,0.06154,0.05812,0.33608,0.20204,0.33608,0.20204,20.38,37.14910682,3.180706526,2.286156034,2.159106088,12.48507182,2,11.4,0.42628888,,,2.4,3.238741127,750,1810.733379,29.42368181,,0.792042779,,50,1,20.7,17/05/2016,4,0.398833611,0.016182526
11,11-22,KG134,anghis,angcos,-33.67856,151.14825,,,Myrtaceae,mid,3,Kuringai_MT_bottom,NSW_Kuringai_bottom,140617,0.01468,0.82900,0.07848,0.06280,0.06944,0.60360,0.34576,0.6036,0.34576,14.638,17.65741858,1.38575421,1.108885887,1.226131146,10.65801785,2,5.5,0.623463808,,,3.1,5.951796837,750,2328.723405,37.08158288,,2.100056852,,50,1,16.1,17/05/2016,7,0.427170311,0.032441304
12,12-46,KG135,anghis,angcos,-33.67856,151.14825,,,Myrtaceae,new,3,Kuringai_MT_bottom,NSW_Kuringai_bottom,140617,0.01420,0.72336,0.06582,0.08714,0.05948,0.49672,0.29046,0.49672,0.29046,17.343,23.9756138,1.5780749,2.089234987,1.426069509,11.90916689,2,10.4,0.85838382,,,4.0,5.65209072,750,2964.185872,34.01636301,,1.418790079,,50,1,12.7,20/05/2016,8,0.415244001,0.024389615
,,KG136,eucobl,eucobl,-33.68188,151.14428,,,Myrtaceae,sen,3,Kuringai_MT_bottom,NSW_Kuringai_bottom,140617,0.00398,0.52792,0.06476,0.06362,0.06602,0.32954,0.2499,0.32954,0.2499,,0,0,0,0,0,2,0.0,,KG144 replaces KG136,,,,,,,,,,,,,,,0.241670207,NA
8,DP053,KG137,eucobl,eucobl,-33.68188,151.14428,,,Myrtaceae,old,3,Kuringai_MT_bottom,NSW_Kuringai_bottom,140617,0.01196,0.91082,0.06408,0.09070,0.09068,0.65340,0.32742,0.6534,0.32742,14.67,16.10636569,1.032095914,1.460847368,1.460525241,10.52389934,2,7.3,0.170512275,,,2.5,4.165793839,750,1849.110715,20.38710821,,1.265779543,,50,1,20.3,16/05/2016,2,0.498898072,0.031112042
